market,opening_price,trade_price,high_price,low_price,candle_acc_trade_volume,candle_date_time_kst
KRW-MINA,590.3,590.3,590.3,590.3,512.59359647,2024-09-14T22:35:00
KRW-MINA,590.5,590.5,590.5,590.5,1693.4801016,2024-09-14T22:30:00
KRW-MINA,589.3,589.3,589.3,589.3,1082.29576271,2024-09-14T22:25:00
BTC-ID,5.79e-06,5.79e-06,5.79e-06,5.79e-06,41.33582505,2024-09-14T13:10:00
BTC-ID,5.88e-06,5.88e-06,5.88e-06,5.88e-06,984.53531311,2024-09-13T18:10:00
BTC-ID,5.76e-06,5.76e-06,5.76e-06,5.76e-06,3115.2647975,2024-09-12T01:10:00
BTC-AXL,8.82e-06,8.82e-06,8.82e-06,8.82e-06,2440.0,2024-09-14T22:40:00
BTC-AXL,8.81e-06,8.81e-06,8.81e-06,8.81e-06,399.18529991,2024-09-14T22:35:00
BTC-AXL,8.81e-06,8.81e-06,8.81e-06,8.81e-06,1629.05255081,2024-09-14T22:30:00
KRW-CTC,566.8,566.0,566.8,566.0,7020.918394,2024-09-14T22:45:00
KRW-CTC,567.2,567.2,567.2,567.2,221.512,2024-09-14T22:40:00
KRW-CTC,566.9,567.0,567.0,566.9,6700.05294925,2024-09-14T22:35:00
KRW-ASTR,81.51,81.29,81.53,81.29,62809.17414308,2024-09-14T22:55:00
KRW-ASTR,81.33,81.28,81.52,81.19,23605.52160051,2024-09-14T22:50:00
KRW-ASTR,81.35,81.58,81.58,81.33,438995.06132085,2024-09-14T22:45:00
BTC-SPURS,3.153e-05,3.152e-05,3.188e-05,3.091e-05,393.2268527,2024-09-14T19:50:00
BTC-SPURS,3.088e-05,3.088e-05,3.088e-05,3.088e-05,2.0,2024-09-14T19:30:00
BTC-SPURS,3.051e-05,3.051e-05,3.051e-05,3.051e-05,4.06275098,2024-09-14T19:25:00
KRW-ID,464.6,465.6,465.6,464.4,2847.03715938,2024-09-14T22:50:00
KRW-ID,464.8,465.5,465.6,464.8,8074.35632294,2024-09-14T22:45:00
KRW-ID,464.6,464.6,464.6,464.6,10.9215986,2024-09-14T22:40:00
KRW-PYTH,392.3,392.3,392.3,392.3,101.96278358,2024-09-14T22:40:00
KRW-PYTH,391.7,391.7,391.7,391.7,492.41319576,2024-09-14T22:35:00
KRW-PYTH,391.7,391.8,392.1,391.7,10572.88496524,2024-09-14T22:30:00
BTC-PYTH,4.89e-06,4.89e-06,4.89e-06,4.89e-06,200.0,2024-09-14T13:15:00
BTC-PYTH,4.91e-06,4.91e-06,4.91e-06,4.91e-06,1738.453,2024-09-14T01:45:00
BTC-PYTH,5.19e-06,5.19e-06,5.19e-06,5.19e-06,417.5741726,2024-09-13T12:15:00
BTC-ALT,1.35e-06,1.35e-06,1.35e-06,1.35e-06,28023.58084637,2024-09-14T20:55:00
BTC-ALT,1.35e-06,1.35e-06,1.35e-06,1.35e-06,63893.26472086,2024-09-14T20:50:00
BTC-ALT,1.35e-06,1.36e-06,1.36e-06,1.35e-06,109.32741675,2024-09-14T19:25:00
BTC-POKT,6.6e-07,6.6e-07,6.6e-07,6.6e-07,367.63636363,2024-09-14T22:40:00
BTC-POKT,6.5e-07,6.5e-07,6.5e-07,6.5e-07,47824.99633269,2024-09-14T22:30:00
BTC-POKT,6.6e-07,6.6e-07,6.6e-07,6.6e-07,100.0,2024-09-14T22:20:00
USDT-POKT,0.04535,0.04535,0.04535,0.04535,81.68657582,2024-09-13T01:35:00
USDT-POKT,0.04535,0.04535,0.04535,0.04535,151.27611609,2024-09-12T23:35:00
USDT-POKT,0.04535,0.04535,0.04535,0.04535,271.43643853,2024-09-12T23:10:00
KRW-MNT,777.0,777.0,777.3,777.0,5737.79883111,2024-09-14T22:50:00
KRW-MNT,777.3,777.3,777.3,777.1,16441.28107079,2024-09-14T22:45:00
KRW-MNT,777.1,777.3,777.3,777.0,5033.93628445,2024-09-14T22:40:00
BTC-MNT,9.91e-06,9.91e-06,9.91e-06,9.91e-06,10.09081735,2024-09-14T12:30:00
BTC-MNT,9.43e-06,9.43e-06,9.43e-06,9.43e-06,329.0,2024-09-14T07:35:00
BTC-MNT,9.38e-06,9.38e-06,9.38e-06,9.38e-06,25.36342884,2024-09-14T00:45:00
USDT-MNT,0.5514,0.5514,0.5514,0.5514,1.0,2024-09-11T23:00:00
USDT-MNT,0.5532,0.5527,0.5532,0.5527,2.0,2024-09-11T22:50:00
USDT-MNT,0.5509,0.5507,0.5509,0.5507,8.59326805,2024-09-10T01:20:00
BTC-BIGTIME,2.02e-06,2.02e-06,2.02e-06,2.02e-06,12413.08158908,2024-09-14T21:40:00
BTC-BIGTIME,2.02e-06,2.02e-06,2.02e-06,2.02e-06,2582.15846522,2024-09-14T21:35:00
BTC-BIGTIME,2.02e-06,2.02e-06,2.02e-06,2.02e-06,14410.9965112,2024-09-14T21:30:00
USDT-BIGTIME,0.1259,0.1259,0.1259,0.1259,176.33914863,2024-09-14T21:20:00
USDT-BIGTIME,0.1259,0.1259,0.1259,0.1259,32.35326881,2024-09-14T16:15:00
USDT-BIGTIME,0.1049,0.1049,0.1049,0.1049,3527.52342129,2024-09-14T09:30:00
KRW-AKT,3337.0,3341.0,3341.0,3337.0,136.3687666,2024-09-14T22:55:00
KRW-AKT,3345.0,3341.0,3345.0,3335.0,1204.90124144,2024-09-14T22:50:00
KRW-AKT,3351.0,3349.0,3352.0,3345.0,1122.05655844,2024-09-14T22:45:00
BTC-AKT,4.437e-05,4.437e-05,4.437e-05,4.437e-05,2.25377507,2024-09-14T10:00:00
BTC-AKT,4.29e-05,4.29e-05,4.29e-05,4.29e-05,109.86119715,2024-09-13T10:15:00
BTC-AKT,4.29e-05,4.29e-05,4.29e-05,4.29e-05,1228.58921751,2024-09-13T10:10:00
USDT-AKT,2.404,2.404,2.404,2.404,1.0630945,2024-09-14T04:35:00
USDT-AKT,2.404,2.404,2.404,2.404,5.09828136,2024-09-13T19:15:00
USDT-AKT,2.411,2.404,2.415,2.404,2.18023483,2024-09-10T10:10:00
KRW-ZETA,646.1,646.1,646.1,646.1,15.50387596,2024-09-14T22:55:00
KRW-ZETA,645.0,645.0,645.0,645.0,12427.79546368,2024-09-14T22:50:00
KRW-ZETA,644.9,644.9,645.6,644.9,4684.24952598,2024-09-14T22:45:00
BTC-ZETA,7.99e-06,7.99e-06,7.99e-06,7.99e-06,303.7484,2024-09-14T18:00:00
BTC-ZETA,8.2e-06,8.2e-06,8.2e-06,8.2e-06,2060.93868903,2024-09-14T05:45:00
BTC-ZETA,8.11e-06,8.1e-06,8.11e-06,8.1e-06,937.8598785,2024-09-13T22:25:00
USDT-ZETA,0.4816,0.4816,0.4816,0.4816,2518.22473123,2024-09-14T13:25:00
USDT-ZETA,0.4659,0.4659,0.4659,0.4659,2.0,2024-09-12T00:35:00
USDT-ZETA,0.4592,0.4592,0.4592,0.4592,2.28017196,2024-09-11T13:15:00
BTC-OMNI,0.00012399,0.00012399,0.00012399,0.00012399,4.51649326,2024-09-14T19:55:00
BTC-OMNI,0.00012282,0.00012282,0.00012332,0.00012282,33.36197287,2024-09-14T18:40:00
BTC-OMNI,0.00012473,0.00012467,0.00012473,0.00012467,83.21175904,2024-09-14T14:25:00
USDT-OMNI,7.0,7.0,7.0,7.0,7.45889853,2024-09-13T01:00:00
USDT-OMNI,7.0,7.0,7.0,7.0,0.07555296,2024-09-12T00:40:00
USDT-OMNI,7.0,7.0,7.0,7.0,0.18565051,2024-09-11T13:50:00
BTC-OAS,6.7e-07,6.7e-07,6.7e-07,6.7e-07,726.11194029,2024-09-14T22:40:00
BTC-OAS,6.5e-07,6.7e-07,6.7e-07,6.5e-07,1083.12087428,2024-09-14T21:35:00
BTC-OAS,6.7e-07,6.6e-07,6.7e-07,6.6e-07,488.37607473,2024-09-14T21:25:00
USDT-OAS,0.04,0.04,0.04,0.04,70.55031893,2024-09-13T18:15:00
USDT-OAS,0.04,0.04,0.04,0.04,23684.48856953,2024-09-13T18:05:00
USDT-OAS,0.04,0.04,0.04,0.04,68687.91122142,2024-09-13T18:00:00
KRW-AUCTION,19580.0,19580.0,19580.0,19580.0,208.01585604,2024-09-14T22:55:00
KRW-AUCTION,19520.0,19590.0,19610.0,19500.0,3896.89106662,2024-09-14T22:50:00
KRW-AUCTION,19570.0,19570.0,19580.0,19540.0,2603.99852998,2024-09-14T22:45:00
KRW-STG,392.1,392.1,392.1,392.1,19.01810762,2024-09-14T22:50:00
KRW-STG,392.0,392.0,392.0,392.0,1066.29338392,2024-09-14T22:45:00
KRW-STG,391.5,392.1,392.1,390.5,51104.38352955,2024-09-14T22:40:00
KRW-BEAM,19.14,19.14,19.14,19.14,62980.82652703,2024-09-14T22:50:00
KRW-BEAM,19.15,19.18,19.18,19.11,314335.67823858,2024-09-14T22:45:00
KRW-BEAM,19.17,19.18,19.18,19.17,86010.69004244,2024-09-14T22:40:00
BTC-BEAM,2.3e-07,2.3e-07,2.3e-07,2.3e-07,5396.16154299,2024-09-14T18:05:00
BTC-BEAM,2.3e-07,2.3e-07,2.3e-07,2.3e-07,59141.78104081,2024-09-14T10:35:00
BTC-BEAM,2.4e-07,2.4e-07,2.4e-07,2.4e-07,67601.10834026,2024-09-14T03:00:00
USDT-BEAM,0.0143,0.0143,0.0143,0.0143,176.5209698,2024-09-14T14:30:00
USDT-BEAM,0.01431,0.0143,0.01431,0.0143,262.65756302,2024-09-14T13:45:00
USDT-BEAM,0.01431,0.01431,0.01431,0.01431,236.49714284,2024-09-14T13:25:00
KRW-TAIKO,1992.0,1992.0,1992.0,1992.0,1227.4563253,2024-09-14T22:55:00
KRW-TAIKO,1986.0,1992.0,1992.0,1986.0,3225.40008302,2024-09-14T22:50:00
KRW-TAIKO,1986.0,1986.0,1987.0,1986.0,956.39843768,2024-09-14T22:45:00
BTC-TAIKO,2.457e-05,2.457e-05,2.457e-05,2.457e-05,374.94621415,2024-09-14T18:05:00
BTC-TAIKO,2.5e-05,2.5e-05,2.5e-05,2.5e-05,306.56450105,2024-09-14T07:25:00
BTC-TAIKO,2.5e-05,2.5e-05,2.5e-05,2.5e-05,93.43549895,2024-09-14T07:20:00
USDT-TAIKO,1.486,1.486,1.486,1.486,2.71677309,2024-09-13T14:35:00
USDT-TAIKO,1.378,1.378,1.378,1.378,13.16636748,2024-09-11T18:30:00
USDT-TAIKO,1.378,1.378,1.378,1.378,540.18235941,2024-09-11T12:10:00
KRW-USDT,1344.0,1344.0,1345.0,1344.0,2993.20118732,2024-09-14T22:55:00
KRW-USDT,1344.0,1344.0,1345.0,1343.0,25937.0568711,2024-09-14T22:50:00
KRW-USDT,1344.0,1344.0,1345.0,1343.0,42356.47014284,2024-09-14T22:45:00
BTC-USDT,1.665e-05,1.665e-05,1.665e-05,1.665e-05,37.17100444,2024-09-14T20:35:00
BTC-USDT,1.661e-05,1.661e-05,1.661e-05,1.661e-05,11733.46728246,2024-09-14T20:10:00
BTC-USDT,1.679e-05,1.683e-05,1.683e-05,1.679e-05,6633.77978108,2024-09-14T19:55:00
KRW-ONDO,858.3,857.1,858.3,857.1,8714.75497674,2024-09-14T22:50:00
KRW-ONDO,858.3,858.3,858.3,858.3,122.29759405,2024-09-14T22:45:00
KRW-ONDO,855.9,856.5,856.6,855.6,77266.90669138,2024-09-14T22:40:00
BTC-ONDO,1.081e-05,1.081e-05,1.081e-05,1.081e-05,47.0,2024-09-14T19:25:00
BTC-ONDO,1.081e-05,1.081e-05,1.081e-05,1.081e-05,46.0,2024-09-14T17:20:00
BTC-ONDO,1.087e-05,1.087e-05,1.087e-05,1.087e-05,46.0,2024-09-14T15:20:00
USDT-ONDO,0.6245,0.6245,0.6245,0.6245,11.559,2024-09-10T16:20:00
USDT-ONDO,0.6245,0.6245,0.6245,0.6245,6.26596673,2024-09-10T13:25:00
USDT-ONDO,0.6245,0.6245,0.6245,0.6245,236.35563421,2024-09-10T02:15:00
BTC-NEO,0.00016258,0.00016258,0.00016258,0.00016258,11.07147251,2024-09-14T02:40:00
BTC-NEO,0.00016258,0.00016258,0.00016258,0.00016258,6.78886625,2024-09-13T20:55:00
BTC-NEO,0.00016258,0.00016258,0.00016258,0.00016258,32.08716515,2024-09-13T19:10:00
USDT-NEO,9.893,9.896,9.896,9.893,3.09311092,2024-09-13T06:55:00
USDT-NEO,9.999,9.999,9.999,9.999,1.80912446,2024-09-12T23:25:00
USDT-NEO,10.0,10.0,10.0,10.0,7.87717947,2024-09-06T10:40:00
BTC-GAS,5.431e-05,5.431e-05,5.431e-05,5.431e-05,71.75460146,2024-09-13T18:55:00
BTC-GAS,5.396e-05,5.396e-05,5.396e-05,5.396e-05,111.18688482,2024-09-13T18:15:00
BTC-GAS,5.663e-05,5.663e-05,5.663e-05,5.663e-05,1.36800229,2024-09-13T07:35:00
USDT-GAS,3.531,3.531,3.531,3.531,5.65873376,2024-09-14T21:25:00
USDT-GAS,3.527,3.527,3.527,3.527,15.54409394,2024-09-13T14:25:00
USDT-GAS,3.308,3.308,3.308,3.308,0.28970189,2024-09-12T20:40:00
BTC-TT,6e-08,6e-08,6e-08,6e-08,1666.66666666,2024-09-10T16:55:00
BTC-TT,6e-08,6e-08,6e-08,6e-08,14181.68863555,2024-09-09T14:10:00
BTC-TT,5e-08,5e-08,5e-08,5e-08,12987.19866999,2024-09-09T10:10:00
BTC-GAME2,6e-08,6e-08,6e-08,6e-08,59841.16666666,2024-09-14T22:40:00
BTC-GAME2,5e-08,5e-08,5e-08,5e-08,21286.84464078,2024-09-13T20:45:00
BTC-GAME2,7e-08,7e-08,7e-08,7e-08,1508.0,2024-09-11T09:00:00
USDT-SOL,137.25,137.25,137.25,137.25,0.00741684,2024-09-14T20:30:00
USDT-SOL,137.03,137.03,137.03,137.03,0.05572481,2024-09-14T20:10:00
USDT-SOL,137.13,137.13,137.13,137.13,0.05559466,2024-09-14T20:05:00
KRW-ZRO,5151.0,5150.0,5155.0,5150.0,1361.91856547,2024-09-14T22:55:00
KRW-ZRO,5151.0,5151.0,5151.0,5151.0,108.32741194,2024-09-14T22:50:00
KRW-ZRO,5143.0,5145.0,5145.0,5143.0,145.51723429,2024-09-14T22:45:00
BTC-ZRO,6.507e-05,6.507e-05,6.507e-05,6.507e-05,38.44720621,2024-09-14T17:55:00
BTC-ZRO,6.588e-05,6.507e-05,6.588e-05,6.507e-05,650.17651678,2024-09-13T18:50:00
BTC-ZRO,6.583e-05,6.583e-05,6.583e-05,6.583e-05,9.41773758,2024-09-13T14:10:00
USDT-ZRO,3.736,3.736,3.736,3.736,2.80878871,2024-09-13T13:35:00
USDT-ZRO,3.681,3.681,3.681,3.681,5.33446736,2024-09-12T20:35:00
USDT-ZRO,3.681,3.681,3.681,3.681,0.51478298,2024-09-12T18:30:00
KRW-BLAST,12.53,12.54,12.54,12.53,199214.11011151,2024-09-14T22:55:00
KRW-BLAST,12.53,12.53,12.53,12.51,664725.65243781,2024-09-14T22:50:00
KRW-BLAST,12.58,12.52,12.59,12.52,2441502.70530416,2024-09-14T22:45:00
BTC-BLAST,1.5e-07,1.5e-07,1.5e-07,1.5e-07,487.80487804,2024-09-14T21:05:00
BTC-BLAST,1.6e-07,1.6e-07,1.6e-07,1.6e-07,320.88528678,2024-09-13T21:10:00
BTC-BLAST,1.5e-07,1.5e-07,1.5e-07,1.5e-07,87845.73708981,2024-09-13T17:10:00
USDT-BLAST,0.009234,0.009234,0.009234,0.009234,2600.0,2024-09-14T08:10:00
USDT-BLAST,0.01038,0.01038,0.01038,0.01038,61899.20485487,2024-09-13T12:15:00
USDT-BLAST,0.01039,0.01039,0.01039,0.01039,1436.85461653,2024-09-13T09:50:00
KRW-JUP,1034.0,1034.0,1034.0,1034.0,10.8490849,2024-09-14T22:50:00
KRW-JUP,1034.0,1034.0,1034.0,1034.0,5.01554508,2024-09-14T22:40:00
KRW-JUP,1034.0,1037.0,1037.0,1033.0,4006.27760806,2024-09-14T22:35:00
BTC-JUP,1.232e-05,1.232e-05,1.232e-05,1.232e-05,97.08737864,2024-09-13T15:55:00
BTC-JUP,1.285e-05,1.285e-05,1.285e-05,1.285e-05,17.49675233,2024-09-13T14:30:00
BTC-JUP,1.289e-05,1.289e-05,1.289e-05,1.289e-05,7.28936517,2024-09-13T14:00:00
USDT-JUP,0.7314,0.7314,0.7314,0.7314,5.46702387,2024-09-13T14:00:00
USDT-JUP,0.7122,0.7122,0.7122,0.7122,494.67638028,2024-09-06T20:55:00
USDT-JUP,0.7122,0.7122,0.7122,0.7122,109.727,2024-09-06T01:45:00
KRW-ENS,23530.0,23530.0,23530.0,23530.0,8.23931329,2024-09-14T22:50:00
KRW-ENS,23540.0,23530.0,23540.0,23530.0,38.60955176,2024-09-14T22:45:00
KRW-ENS,23550.0,23530.0,23550.0,23520.0,35.61542334,2024-09-14T22:40:00
KRW-G,48.04,48.04,48.04,48.04,895.72516697,2024-09-14T22:55:00
KRW-G,48.06,48.05,48.06,48.04,57094.13818798,2024-09-14T22:50:00
KRW-G,48.02,48.06,48.06,48.02,109929.85610055,2024-09-14T22:45:00
KRW-PENDLE,4493.0,4490.0,4493.0,4490.0,572.41164887,2024-09-14T22:50:00
KRW-PENDLE,4502.0,4502.0,4502.0,4502.0,5.55575299,2024-09-14T22:40:00
KRW-PENDLE,4496.0,4496.0,4496.0,4496.0,34.27910825,2024-09-14T22:35:00
BTC-PENDLE,5.616e-05,5.616e-05,5.616e-05,5.616e-05,5.39671031,2024-09-14T19:25:00
BTC-PENDLE,5.616e-05,5.616e-05,5.616e-05,5.616e-05,21.72367141,2024-09-14T14:10:00
BTC-PENDLE,6.003e-05,6.003e-05,6.003e-05,6.003e-05,1.66583374,2024-09-14T13:50:00
KRW-ATH,76.99,76.9,77.0,76.87,310541.85817387,2024-09-14T22:55:00
KRW-ATH,76.63,76.99,77.03,76.53,1953331.13612942,2024-09-14T22:50:00
KRW-ATH,76.47,76.69,76.78,76.46,1718922.97456767,2024-09-14T22:45:00
BTC-ATH,9.4e-07,1e-06,1e-06,9.4e-07,904.58636084,2024-09-14T15:30:00
BTC-ATH,9.1e-07,9.8e-07,9.8e-07,9.1e-07,704.26785248,2024-09-14T12:40:00
BTC-ATH,9.2e-07,9.2e-07,9.2e-07,9.2e-07,7282.60869565,2024-09-13T22:35:00
USDT-BRETT,0.08105,0.08105,0.08105,0.08105,45.92886226,2024-09-14T22:40:00
USDT-BRETT,0.08115,0.08105,0.0812,0.08105,291.61320424,2024-09-14T22:20:00
USDT-BRETT,0.08417,0.08417,0.08417,0.08417,93.75459253,2024-09-14T21:20:00
USDT-PEPE,7.8e-06,7.72e-06,7.8e-06,7.72e-06,9536041.69477319,2024-09-14T22:55:00
USDT-PEPE,7.72e-06,7.72e-06,7.72e-06,7.72e-06,6252405.02598279,2024-09-14T22:30:00
USDT-PEPE,7.72e-06,7.72e-06,7.73e-06,7.72e-06,7732218.93274553,2024-09-14T22:20:00
KRW-USDC,1344.0,1344.0,1344.0,1344.0,2232.14285714,2024-09-14T22:55:00
KRW-USDC,1344.0,1344.0,1344.0,1344.0,1495.53571428,2024-09-14T22:50:00
KRW-USDC,1341.0,1341.0,1341.0,1341.0,150.85918256,2024-09-14T22:45:00
BTC-USDC,1.657e-05,1.657e-05,1.657e-05,1.657e-05,63.30639656,2024-09-14T10:45:00
BTC-USDC,1.657e-05,1.657e-05,1.657e-05,1.657e-05,63.31732262,2024-09-14T10:20:00
BTC-USDC,1.694e-05,1.706e-05,1.706e-05,1.694e-05,196.27582696,2024-09-13T20:00:00
USDT-USDC,0.9989,0.9989,0.9989,0.9989,265.9293,2024-09-14T20:40:00
USDT-USDC,0.9989,0.9989,0.9989,0.9989,595.03630437,2024-09-14T20:25:00
USDT-USDC,0.9989,0.9989,0.9989,0.9989,707.28847136,2024-09-14T18:30:00
KRW-UXLINK,431.5,431.3,431.6,431.2,29151.56426753,2024-09-14T22:55:00
KRW-UXLINK,431.8,431.5,432.5,430.6,527570.12387242,2024-09-14T22:50:00
KRW-UXLINK,432.8,431.8,432.9,429.9,747288.64364029,2024-09-14T22:45:00
BTC-UXLINK,5.36e-06,5.36e-06,5.36e-06,5.36e-06,572.61620889,2024-09-14T22:50:00
BTC-UXLINK,5.36e-06,5.36e-06,5.36e-06,5.36e-06,18.34507842,2024-09-14T19:40:00
BTC-UXLINK,5.34e-06,5.34e-06,5.34e-06,5.34e-06,1249.23610157,2024-09-14T19:05:00
USDT-UXLINK,0.2888,0.2888,0.2888,0.2888,380.88642659,2024-09-14T22:15:00
USDT-UXLINK,0.4,0.4,0.4,0.4,1.41267182,2024-09-14T22:00:00
USDT-UXLINK,0.4439,0.4439,0.4439,0.4439,95.28372883,2024-09-14T20:30:00
KRW-BIGTIME,167.8,167.7,167.9,167.0,1037347.20254401,2024-09-14T22:55:00
KRW-BIGTIME,166.9,167.8,168.0,166.1,5452566.88320691,2024-09-14T22:50:00
KRW-BIGTIME,166.0,166.9,167.5,165.8,8346770.32590061,2024-09-14T22:45:00
KRW-CKB,18.6,18.59,18.6,18.58,4608534.53006116,2024-09-14T22:55:00
KRW-CKB,18.63,18.6,18.63,18.59,13171754.2150569,2024-09-14T22:50:00
KRW-CKB,18.63,18.61,18.64,18.61,8962664.81726109,2024-09-14T22:45:00
BTC-CKB,2.3e-07,2.3e-07,2.3e-07,2.3e-07,12431.48650113,2024-09-14T22:40:00
BTC-CKB,2.3e-07,2.3e-07,2.3e-07,2.3e-07,9701.97423108,2024-09-14T22:35:00
BTC-CKB,2.3e-07,2.3e-07,2.3e-07,2.3e-07,28975.90805594,2024-09-14T22:25:00
USDT-CKB,0.01336,0.0134,0.01375,0.01336,35526.73448125,2024-09-14T22:50:00
USDT-CKB,0.01393,0.01393,0.01393,0.01393,5357.42046254,2024-09-14T18:40:00
USDT-CKB,0.01393,0.01393,0.01393,0.01393,1100.56536843,2024-09-14T18:25:00
